title,date,subject,gilligan_related,url,author,section,subject_type,notes
"Revisiting 'The Black Hole', Disney's Attempt To Make A Dark And Hellish 'Star Wars'",2020-01-03T20:00:22+00:00,Star Wars,no,https://www.slashfilm.com/571413/revisiting-the-black-hole/,,,,Heuristic subject; review if used for comparison
'Dracula' Trailer: All You Have To Do Is Invite Him In,2020-01-03T20:30:42+00:00,,no,https://www.slashfilm.com/571419/dracula-trailer-final/,,,,Subject requires review
Now Scream This: Kick Off The New Year With These Streaming Horror Movies - SlashFilm,2020-01-03T21:00:56+00:00,Horror,no,https://www.slashfilm.com/571416/horror-movies-to-stream-in-2020/,,,,Heuristic subject; review if used for comparison
Disney Made A Ridiculous Amount Of Money At The Box Office In 2019 - SlashFilm,2020-01-03T21:30:49+00:00,,no,https://www.slashfilm.com/571412/disney-2019-box-office/,,,,Subject requires review
Simon Pegg On His New Film 'Lost Transmissions' And Balancing Indies With Blockbusters [Interview],2020-01-03T22:00:53+00:00,,no,https://www.slashfilm.com/571415/simon-pegg-interview/,,,,Subject requires review
"Sam Raimi Says A New 'Evil Dead' Is Being Written, And He'd Love To Make Another Sequel With Bruce Campbell",2020-01-03T22:30:15+00:00,,no,https://www.slashfilm.com/571429/sam-raimi-says-a-new-evil-dead-is-being-written/,,,,Subject requires review
"Chelsea Peretti On 'Spinster' And Her Plans To Write, Direct, And Release An Album [Interview]",2020-01-03T23:00:59+00:00,,no,https://www.slashfilm.com/571417/chelsea-peretti-interview/,,,,Subject requires review
Greta Gerwig Made Quentin Tarantino Cry At The Palm Springs International Film Festival Film Awards - SlashFilm,2020-01-03T23:30:07+00:00,,no,https://www.slashfilm.com/571418/greta-gerwig-quentin-tarantino/,,,,Subject requires review
Movies Are Already Disappearing From Disney+ (But They'll Be Back),2020-01-04T00:00:04+00:00,,no,https://www.slashfilm.com/571423/disney-movies-disappearing-explained/,,,,Subject requires review; streaming platform is not a subject.
"Leonardo DiCaprio, Brad Pitt, Reese Witherspoon Among The Star-Studded Presenters At The 2020 Golden Globes - SlashFilm",2020-01-04T00:30:27+00:00,,no,https://www.slashfilm.com/571426/2020-golden-globe-presenters/,,,,Subject requires review
Todd Phillips Wants To See A Batman Movie Set In Gotham City He Created In,2020-01-04T01:00:44+00:00,Batman,no,https://www.slashfilm.com/571428/todd-phillips-wants-batman-movie-set-in-jokers-gotham/,,,,Heuristic subject; review if used for comparison
'A Fall From Grace' Trailer: Tyler Perry Kicks Off 2020 With A New Netflix Thriller,2020-01-04T01:30:51+00:00,,no,https://www.slashfilm.com/571425/a-fall-from-grace-trailer/,,,,Subject requires review; streaming platform is not a subject.
"Theme Park Bits: Avengers Campus Opening At DCA, M&M Store, And More - SlashFilm",2020-01-04T02:00:02+00:00,Marvel,no,https://www.slashfilm.com/571384/theme-park-bits-avengers-campus-opening-at-dca-mm-store-and-more/,,,,Heuristic subject; review if used for comparison
This Week In Trailers: Christopher Stipp's Top 10 Trailers Of 2019,2020-01-04T17:00:19+00:00,,no,https://www.slashfilm.com/571406/this-week-in-trailer-christopher-stipps-top-10-trailers-of-2019/,,,,Subject requires review
'Uncut Gems' Trailer: One Final Trailer Asks You To Bet On A24's Unlikely Hit,2020-01-04T18:00:48+00:00,,no,https://www.slashfilm.com/571424/uncut-gems-trailer-final/,,,,Subject requires review
'Star Wars: The Clone Wars' Season 7 Premiere Date Revealed,2020-01-04T19:00:08+00:00,Star Wars,no,https://www.slashfilm.com/571431/star-wars-the-clone-wars-season-7-release-date/,,,,Heuristic subject; review if used for comparison
Netflix Teases Over Two Dozen Original Movies Coming Throughout 2020 - SlashFilm,2020-01-05T17:00:00+00:00,,no,https://www.slashfilm.com/571432/netflix-teases-over-two-dozen-original-movies-coming-throughout-2020/,,,,Subject requires review; streaming platform is not a subject.
The Next 'Star Wars' Movie Saga Rumored To Take Place 400 Years Before The Skywalker Saga,2020-01-05T18:00:54+00:00,Star Wars,no,https://www.slashfilm.com/571435/the-future-of-star-wars-movies-project-luminosity/,,,,Heuristic subject; review if used for comparison
'A Most Violent Year' Sequel Teased By Jessica Chastain,2020-01-05T19:00:15+00:00,,no,https://www.slashfilm.com/571410/a-most-violent-year-sequel/,,,,Subject requires review
"Oscar Isaac Wanted Finn And Poe Romance In 'Star Wars', But Disney Supposedly Wasn't Ready",2020-01-05T20:00:59+00:00,Star Wars,no,https://www.slashfilm.com/571433/finn-and-poe-romance-in-star-wars/,,,,Heuristic subject; review if used for comparison
"2020 Golden Globes Winners: '1917' And Sam Mendes Are Surprise Victors, 'Once Upon A Time In Hollywood' Gets Love Too",2020-01-06T00:00:25+00:00,,no,https://www.slashfilm.com/571437/2020-golden-globes-winners/,,,,Subject requires review
"The Morning Watch: 'Parasite' Montage Video Essay, Reviewing Hunting Scenes In Movies & More",2020-01-06T13:00:17+00:00,,no,https://www.slashfilm.com/571434/the-morning-watch-parasite-montage-video-essay-reviewing-hunting-scenes-in-movies-more/,,,,Subject requires review
"VOTD: How 'The Irishman' VFX Used New Technology To De-Age Robert De Niro, Al Pacino & Joe Pesci",2020-01-06T14:00:39+00:00,,no,https://www.slashfilm.com/571436/the-irishman-vfx-featurette/,,,,Subject requires review
'New Mutants' Trailer: This Movie Is Definitely (Probably) Hitting Theaters,2020-01-06T14:12:54+00:00,,no,https://www.slashfilm.com/571370/new-mutants-trailer-2020/,,,,Subject requires review
The Iconic Final Scare In 'The Ring' Demonstrated How To Deliver A Satisfying Horror Movie Payoff,2020-01-06T16:00:03+00:00,Horror,no,https://www.slashfilm.com/571443/scariest-scene-in-the-ring/,,,,Heuristic subject; review if used for comparison
2020 Golden Globes Video Highlights: Ricky Gervais' Scathing Monologue And The Best Speeches Of The Night,2020-01-06T16:30:14+00:00,,no,https://www.slashfilm.com/571440/2020-golden-globes-videos/,,,,Subject requires review
"With ""Spyfall, Part 2"", 'Doctor Who' Aims A Laser Shoe At The Past While Looking To The Future",2020-01-06T17:00:47+00:00,,no,https://www.slashfilm.com/571438/doctor-who-spyfall-part-2-review/,,,,Subject requires review
'Star Wars: The Rise Of Skywalker' Co-Writer Explains The Opening Crawl's Heavy Lifting,2020-01-06T17:30:32+00:00,Star Wars,no,https://www.slashfilm.com/571447/star-wars-the-rise-of-skywalker-opening-crawl/,,,,Heuristic subject; review if used for comparison
"Joe Pantoliano On Working With Tom Cruise, Being Directed By Steven Spielberg, And More [Interview] - SlashFilm",2020-01-06T18:00:34+00:00,,no,https://www.slashfilm.com/571442/joe-pantoliano-interview/,,,,Subject requires review
"Criminals Of Gotham, Beware: 'The Batman' Has Begun Filming",2020-01-06T18:30:01+00:00,Batman,no,https://www.slashfilm.com/571452/the-batman-has-begun-filming/,,,,Heuristic subject; review if used for comparison
"'Star Wars: Resistance' Plays It A Little Too Safe With ""The Mutiny""",2020-01-06T19:00:43+00:00,Star Wars,no,https://www.slashfilm.com/571446/star-wars-resistance-the-mutiny-review/,,,,Heuristic subject; review if used for comparison
'Frozen II' Is Now The Highest-Grossing Animated Movie Of All Time,2020-01-06T19:30:53+00:00,Animation,no,https://www.slashfilm.com/571448/frozen-2-box-office-highest-grossing-animated/,,,,Heuristic subject; review if used for comparison
"2020 Writers Guild Awards Nominees Include 'Parasite', '1917', 'Knives Out', 'Little Women', 'Joker', And More",2020-01-06T20:00:15+00:00,DC,no,https://www.slashfilm.com/571456/2020-writers-guild-awards-nominees/,,,,Heuristic subject; review if used for comparison
Four-Hour 'Once Upon A Time In Hollywood' Extended Cut Might Be Available Next Year,2020-01-06T20:30:57+00:00,,no,https://www.slashfilm.com/571445/once-upon-a-time-in-hollywood-extended-cut/,,,,Subject requires review
Christian Bale Is The Villain In 'Thor: Love And Thunder',2020-01-06T20:36:46+00:00,,no,https://www.slashfilm.com/571460/thor-love-and-thunder-cast-christian-bale/,,,,Subject requires review
Small-Screen Stream: Comfort Food TV To Get You Through The New Year - SlashFilm,2020-01-06T21:00:05+00:00,,no,https://www.slashfilm.com/571441/comfort-food-tv-streaming/,,,,Subject requires review
"Disney+ Cut A 'Saludos Amigos' Scene With Goofy Smoking, But Left Another Smoking Scene Untouched",2020-01-06T21:30:25+00:00,,no,https://www.slashfilm.com/571453/saludos-amigos-cut-goofy-smoking-scene/,,,,Subject requires review; streaming platform is not a subject.
Weekend Box Office: 'The Grudge' Fails To Scare Up Much Of An Audience,2020-01-06T22:00:41+00:00,,no,https://www.slashfilm.com/571450/weekend-box-office-the-grudge/,,,,Subject requires review
Lulu Wang's Grandmother Has Just Learned That 'The Farewell' Is About Her,2020-01-06T22:30:36+00:00,,no,https://www.slashfilm.com/571451/the-farewell-real-grandmother-truth/,,,,Subject requires review
Taika Waititi Knows Baby Yoda's Real Name But He Won't Tell,2020-01-06T23:00:06+00:00,,no,https://www.slashfilm.com/571454/baby-yoda-real-name-taika-waititi/,,,,Subject requires review
Writers Room Discussion: The Top 50 Movie Moments Of 2019 - SlashFilm,2020-01-06T23:33:39+00:00,,no,https://www.slashfilm.com/571461/writers-room-discussion-the-top-50-movie-moments-of-2019/,,,,Subject requires review
'Narcos: Mexico' Season 2 Trailer: No One Is Untouchable,2020-01-07T00:00:55+00:00,,no,https://www.slashfilm.com/571459/narcos-mexico-season-2-trailer-no-one-is-untouchable/,,,,Subject requires review
Timothée Chalamet To Play Bob Dylan In James Mangold's 'Going Electric',2020-01-07T00:04:47+00:00,,no,https://www.slashfilm.com/571462/timothee-chalamet-bob-dylan-james-mangold-going-electric/,,,,Subject requires review
'Star Trek: Picard' TV Spot: The Legend Returns,2020-01-07T01:00:03+00:00,Star Trek,no,https://www.slashfilm.com/571455/picard-tv-spot/,,,,Heuristic subject; review if used for comparison
"Superhero Bits: 'WandaVision' Rumors, Read The 'Joker' Screenplay, Morgan Stark Goes Sledding & More",2020-01-07T02:00:52+00:00,DC,no,https://www.slashfilm.com/571458/superhero-bits-1878/,,,,Heuristic subject; review if used for comparison
"The Morning Watch: THR's 2020 Directors Roundtable, 'Uncut Gems' Script Breakdown & More",2020-01-07T13:00:33+00:00,,no,https://www.slashfilm.com/571463/the-morning-watch-thrs-2020-directors-roundtable-uncut-gems-script-breakdown-more/,,,,Subject requires review
Cool Stuff: Let This 'Jumanji' Board Game Replica Turn Your Living Room Into A Jungle,2020-01-07T14:00:40+00:00,,no,https://www.slashfilm.com/571464/jumanji-board-game-replica/,,,,Subject requires review
'Avatar 2' Concept Art Takes You Back To Pandora,2020-01-07T14:01:46+00:00,,no,https://www.slashfilm.com/571465/avatar-2-concept-art-takes-you-back-to-pandora/,,,,Subject requires review
"'Joker' Leads Overwhelmingly White, Male Group Of 2020 BAFTA Nominations",2020-01-07T15:11:15+00:00,DC,no,https://www.slashfilm.com/571466/2020-bafta-nominations/,,,,Heuristic subject; review if used for comparison
"Kevin Smith Talks The DNA Of 'Mallrats', Which He Had To Rediscover For 'Mallrats 2'",2020-01-07T15:30:40+00:00,,no,https://www.slashfilm.com/571467/kevin-smith-talks-mallrats-2/,,,,Subject requires review
"'No Time To Die' Hires Composer Hans Zimmer, Replacing Dan Romer",2020-01-07T16:30:55+00:00,,no,https://www.slashfilm.com/571470/no-time-to-die-composer-hans-zimmer/,,,,Subject requires review
Chris Evangelista's Top 10 Movies Of 2019,2020-01-07T17:00:45+00:00,,no,https://www.slashfilm.com/571427/chris-evangelistas-top-10-movies-of-2019/,,,,Subject requires review
'Game Of Thrones' Alum Robert Aramayo Replaces Will Poulter As Lead In Amazon's 'Lord Of The Ring' Series,2020-01-07T17:41:30+00:00,,no,https://www.slashfilm.com/571477/amazons-lord-of-the-ring-tv-series-cast-robert-aramayo/,,,,Subject requires review
The Shocking Ending Of 'The Boy' Featured An Impressive Visual Effect That You Never Noticed,2020-01-07T18:00:12+00:00,,no,https://www.slashfilm.com/571473/the-boy-ending-mask/,,,,Subject requires review
/Filmcast Ep. 549 - The Top 10 Films Of 2019,2020-01-07T18:00:24+00:00,,no,https://www.slashfilm.com/571457/filmcast-ep-549-the-top-10-films-of-2019/,,,,Subject requires review
'Star Wars: The Rise Of Skywalker' Editor Reveals Which Scenes Were Part Of Reshoots,2020-01-07T18:30:37+00:00,Star Wars,no,https://www.slashfilm.com/571468/star-wars-the-rise-of-skywalker-reshoots-details/,,,,Heuristic subject; review if used for comparison
'Timmy Failure: Mistakes Were Made' Trailer: Tom McCarthy Has A Disney+ Movie,2020-01-07T19:00:22+00:00,,no,https://www.slashfilm.com/571479/timmy-failure-mistakes-were-made-trailer/,,,,Subject requires review; streaming platform is not a subject.
"2020 Directors Guild Awards Nominees: Tarantino, Scorsese, Bong Joon-Ho, And More (But No Greta Gerwig) - SlashFilm",2020-01-07T19:30:56+00:00,,no,https://www.slashfilm.com/571482/2020-directors-guild-awards-nominees/,,,,Subject requires review
"2020 PGA Award Nominations Include 'Parasite', 'Joker', 'The Irishman' And More",2020-01-07T20:00:00+00:00,DC,no,https://www.slashfilm.com/571478/2020-pga-award-nominations-include-parasite-joker-the-irishman-and-more/,,,,Heuristic subject; review if used for comparison
'Killer Inside: The Mind Of Aaron Hernandez' Trailer: A New True Crime Doc From Netflix,2020-01-07T20:30:50+00:00,,no,https://www.slashfilm.com/571476/killer-inside-the-mind-of-aaron-hernandez-trailer-new/,,,,Subject requires review; streaming platform is not a subject.
Jacob Hall's Top 10 Movies Of 2019,2020-01-07T21:00:10+00:00,,no,https://www.slashfilm.com/571444/jacob-halls-top-10-movies-of-2019/,,,,Subject requires review
"Daily Podcast: Is This What The Next Star Wars Saga Will Be About? Plus: Christian Bale In Thor 4, Golden Globe Winners, And More - SlashFilm",2020-01-07T21:30:55+00:00,Star Wars,no,https://www.slashfilm.com/571486/daily-podcast-is-this-what-the-next-star-wars-saga-will-be-about-plus-christian-bale-in-thor-4-golden-globe-winners-and-more/,,,,Heuristic subject; review if used for comparison
"'Into The Dark' Delivers The Wonderfully Gay Horror Story We Need With ""Midnight Kiss""",2020-01-07T22:00:17+00:00,Horror,no,https://www.slashfilm.com/571469/into-the-dark-midnight-kiss-review/,,,,Heuristic subject; review if used for comparison
'Star Wars: The Rise Of Skywalker' Visual Effects Supervisors Explain How They Melded Carrie Fisher's Facial Performance Onto A Digital Body,2020-01-07T22:30:26+00:00,Star Wars,no,https://www.slashfilm.com/571481/carrie-fisher-cgi-rise-of-skywalker/,,,,Heuristic subject; review if used for comparison
'Steven Universe Future' Took A Darker Turn In Its Two Latest Episodes,2020-01-07T23:00:13+00:00,,no,https://www.slashfilm.com/571474/steven-universe-little-graduation-review/,,,,Subject requires review
Check Out Stunning New 'Parasite' Art Released By The French And U.K. Distributors,2020-01-07T23:30:23+00:00,DC,no,https://www.slashfilm.com/571484/parasite-movie-art-neon-the-jokers/,,,,Heuristic subject; review if used for comparison
2020 Visual Effects Society Awards Nominees: 'The Mandalorian' And 'Game Of Thrones' Lead The Pack,2020-01-08T00:00:50+00:00,Star Wars,no,https://www.slashfilm.com/571490/2020-visual-effects-society-awards-nominees/,,,,Heuristic subject; review if used for comparison
'Sex Education' Season 2 Trailer: Messy Is Normal,2020-01-08T00:30:55+00:00,,no,https://www.slashfilm.com/571483/sex-education-season-2-trailer-messy-is-normal/,,,,Subject requires review
'Underwater' Clip: Kristen Stewart Dives Into Danger,2020-01-08T01:00:38+00:00,,no,https://www.slashfilm.com/571472/underwater-clip/,,,,Subject requires review
'Avenue 5' Featurette Invites You To Have Some Fun And Let Your Body Turn Into A Lukewarm Pudding,2020-01-08T01:30:45+00:00,,no,https://www.slashfilm.com/571489/avenue-5-featurette/,,,,Subject requires review
"Superhero Bits: Chris Hemsworth Pledges $1 Million To Fight Australian Fires, Blue Beetle Series Rumors & More - SlashFilm",2020-01-08T02:00:26+00:00,,no,https://www.slashfilm.com/571480/superhero-bits-1879/,,,,Subject requires review
"The Morning Watch: VFX Artist React To More 'Lord Of The Rings', Breaking Down Military Scenes & More",2020-01-08T13:00:46+00:00,,no,https://www.slashfilm.com/571488/the-morning-watch-vfx-artist-react-to-more-lord-of-the-rings-visual-effects-breaking-down-military-scenes-more/,,,,Subject requires review
VOTD: The Honest Trailer For Every Quentin Tarantino Movie - SlashFilm,2020-01-08T14:00:06+00:00,,no,https://www.slashfilm.com/571491/honest-trailer-for-every-single-quentin-tarantino-movie/,,,,Subject requires review
Ethan Anderton's Top 10 Movies Of 2019,2020-01-08T15:00:41+00:00,,no,https://www.slashfilm.com/571492/ethan-andertons-top-10-best-movies-of-2019/,,,,Subject requires review
'Locke And Key' Trailer: Netflix's Adaptation Of The Horror Comic Is Almost Here,2020-01-08T15:02:50+00:00,Horror,no,https://www.slashfilm.com/571485/locke-and-key-trailer-netflixs-adaptation-of-the-horror-comic-is-almost-here/,,,,Heuristic subject; review if used for comparison
"Exclusive: Fox Still Interested In More '24,' Possibly With Kiefer Sutherland To Return [TCA 2020]",2020-01-08T15:30:08+00:00,,no,https://www.slashfilm.com/571499/24-reboot-2/,,,,Subject requires review
'Brahms: The Boy II' Trailer: That Creepy Little Doll Makes A New Friend,2020-01-08T16:00:24+00:00,,no,https://www.slashfilm.com/571497/brahms-the-boy-ii-trailer/,,,,Subject requires review
"'Gotham City Sirens' On Hold, 'Bright 2' Still In The Works Says David Ayer [TCA 2020]",2020-01-08T16:30:09+00:00,,no,https://www.slashfilm.com/571498/bright-2-update/,,,,Subject requires review
Why The Wildly Different Women Of 'Little Women' Make It Such An Enduring Classic,2020-01-08T17:00:25+00:00,,no,https://www.slashfilm.com/571493/little-women-personality-types/,,,,Subject requires review
"'Ozark' Season 3 Teaser Reveals March Release Date, See New Images",2020-01-08T17:30:09+00:00,,no,https://www.slashfilm.com/571505/ozark-season-3-teaser-release-date-images/,,,,Subject requires review
'Star Wars' Identities: 10 Things We Learned From Lucasfilm's Treasure Trove Of Original Movie Costumes,2020-01-08T18:00:18+00:00,Star Wars,no,https://www.slashfilm.com/571475/star-wars-identities-exhibition/,,,,Heuristic subject; review if used for comparison
Billie Lourd Played Leia In 'Star Wars: The Rise Of Skywalker' Flashback Scene,2020-01-08T18:30:48+00:00,Star Wars,no,https://www.slashfilm.com/571496/star-wars-the-rise-of-skywalker-flashback-billie-lourd/,,,,Heuristic subject; review if used for comparison
'Uncut Gems' Star Lakeith Stanfield Shares What He Learned From Adam Sandler And Daniel Craig [Interview],2020-01-08T19:00:10+00:00,,no,https://www.slashfilm.com/571500/lakeith-stanfield-interview-uncut-gems/,,,,Subject requires review
'First Cow' Trailer: Kelly Reichardt Returns With Another Tender Frontier Drama,2020-01-08T19:30:28+00:00,,no,https://www.slashfilm.com/571501/first-cow-trailer/,,,,Subject requires review
"New On Blu-Ray: 'Joker', 'The Lighthouse', 'Brick', 'Body Parts'",2020-01-08T20:00:22+00:00,DC,no,https://www.slashfilm.com/571449/new-blu-ray-releases-joker/,,,,Heuristic subject; review if used for comparison
A New ABC Marvel Show Won't Come Until After The Disney+ Series [TCA 2020],2020-01-08T20:30:28+00:00,Marvel,no,https://www.slashfilm.com/571514/new-marvel-abc-shows/,,,,Heuristic subject; review if used for comparison
6 Hollywood Lessons Learned The Hard Way By Gay Horror Filmmakers - SlashFilm,2020-01-08T21:00:37+00:00,Horror,no,https://www.slashfilm.com/571503/lessons-from-gay-horror-filmmakers/,,,,Heuristic subject; review if used for comparison
Mel Brooks Is Bringing His 'Young Frankenstein' Musical To Television [TCA 2020],2020-01-08T21:30:01+00:00,,no,https://www.slashfilm.com/571515/young-frankenstein-musical-tv-special/,,,,Subject requires review
"'New Mutants' Is Rated PG-13, And Was Never Going To Be R (According To Director Josh Boone)",2020-01-08T22:00:00+00:00,,no,https://www.slashfilm.com/571507/new-mutants-rating-update/,,,,Subject requires review
