title,date,subject,gilligan_related,url,author,section,subject_type,notes
Why Godzilla X Kong Director Adam Wingard Gave Godzilla An 'Orgasmic' Pink Makeover,2024-01-05T12:00:40+00:00,,no,https://www.slashfilm.com/1485145/godzilla-x-kong-director-adam-wingard-godzilla-pink-makeover/,,,,Subject requires review
Margot Robbie Is Ready To Pass Harley Quinn's Torch Onto The Next Actress,2024-01-05T12:45:10+00:00,,no,https://www.slashfilm.com/1485286/margot-robbie-harley-quinn-pass-torch/,,,,Subject requires review
David Ayer Has Given Up On DC And His Director's Cut Of Suicide Squad,2024-01-05T13:45:04+00:00,,no,https://www.slashfilm.com/1485356/david-ayer-given-up-dc-directors-cut-suicide-squad/,,,,Subject requires review
Reacher Season 2's Sixth Episode Brings The Tears With An Unexpected Death,2024-01-05T14:00:00+00:00,,no,https://www.slashfilm.com/1483887/reacher-season-2-episode-6-unexpected-death/,,,,Subject requires review
Reacher Season 2 Just Made A Major Change From The Books - SlashFilm,2024-01-05T16:00:00+00:00,,no,https://www.slashfilm.com/1484830/reacher-season-2-detective-russo-death-books/,,,,Subject requires review
Arcane Season 2 Teaser Offers Our First Jaw-Dropping Look At The Return Of The Netflix Series - SlashFilm,2024-01-05T16:54:28+00:00,,no,https://www.slashfilm.com/1485905/arcane-season-2-teaser/,,,,Subject requires review; streaming platform is not a subject.
"David Soul, One Half Of The Famed Starsky & Hutch, Has Died At 80 - SlashFilm",2024-01-05T17:05:18+00:00,,no,https://www.slashfilm.com/1485908/david-soul-starsky-hutch-dead-80/,,,,Subject requires review
"The White Lotus Season 3 Assembles Brand New All-Star Cast, Films Next Month - SlashFilm",2024-01-05T17:47:46+00:00,,no,https://www.slashfilm.com/1485974/the-white-lotus-season-3-cast/,,,,Subject requires review
The Only Major Actors Still Alive From Starsky And Hutch - SlashFilm,2024-01-05T18:32:35+00:00,,no,https://www.slashfilm.com/1486037/only-major-actors-still-alive-starsky-and-hutch/,,,,Subject requires review
True Detective: Night Country Review: The Best Season Since The First - SlashFilm,2024-01-05T19:00:42+00:00,,no,https://www.slashfilm.com/1486026/true-detective-night-country-review/,,,,Subject requires review
Night Swim Director Bryce McGuire Hopes You're Too Scared To Go In The Pool [Exclusive Interview],2024-01-05T20:00:00+00:00,,no,https://www.slashfilm.com/1483140/night-swim-director-bryce-mcguire-exclusive-interview/,,,,Subject requires review
"Ghostbusters: Frozen Empire Funko POPs Reveal Pukey, The Heir Apparent To Muncher - SlashFilm",2024-01-05T21:57:28+00:00,,no,https://www.slashfilm.com/1486330/ghostbusters-frozen-empire-funko-pop-pukey-heir-apparent-to-muncher/,,,,Subject requires review
"The 5 Biggest Box Office Gambles Of 2024, From Madame Web To Civil War - SlashFilm",2024-01-05T22:00:31+00:00,,no,https://www.slashfilm.com/1485050/5-biggest-box-office-gambles-of-2024/,,,,Subject requires review
Friday After Next Had A Troubling Scene Katt Williams Fought To Remove - SlashFilm,2024-01-05T23:00:06+00:00,,no,https://www.slashfilm.com/1486372/katt-williams-friday-after-next-sexual-assault-scene-remove-says-rape-never-funny/,,,,Subject requires review
Live-Action How To Train Your Dragon Is Making Gerard Butler A Viking Again - SlashFilm,2024-01-05T23:46:34+00:00,,no,https://www.slashfilm.com/1486416/live-action-how-to-train-your-dragon-gerard-butler-viking-reprise-stoick/,,,,Subject requires review
Joss Whedon Broke His Own Biggest Rule By Adding Angel To Buffy The Vampire Slayer - SlashFilm,2024-01-06T10:00:00+00:00,,no,https://www.slashfilm.com/1485550/buffy-the-vampire-slayer-angel-broke-joss-whedon-rule/,,,,Subject requires review
Why Wilford Brimley's Yellowstone Connection Gets Misunderstood By Fans,2024-01-06T11:00:27+00:00,,no,https://www.slashfilm.com/1482240/wilford-brimley-yellowstone-connection-misunderstood-fans/,,,,Subject requires review
A Cheers Icon Added An Extra Layer Of Terror To Jack Cutmore-Scott,2024-01-06T12:00:39+00:00,,no,https://www.slashfilm.com/1482243/cheers-director-jack-cutmore-scott-frasier-audition-story/,,,,Subject requires review
Netflix's Pokemon Concierge Shows A Very Different Side Of The Beloved Franchise,2024-01-06T13:00:25+00:00,,no,https://www.slashfilm.com/1485743/pokemon-concierge-netflix-different-side-franchise/,,,,Subject requires review; streaming platform is not a subject.
TV Scenes That Were More Real Than You Thought,2024-01-06T13:15:17+00:00,,no,https://www.slashfilm.com/1485093/tv-scenes-more-real-than-you-thought/,,,,Subject requires review
Why The It's Always Sunny In Philadelphia Cast Had Some Concerns About Fat Mac,2024-01-06T14:00:26+00:00,,no,https://www.slashfilm.com/1482256/its-always-sunny-in-philadelphia-cast-fat-mac-concern/,,,,Subject requires review
Justice League: The Box Office Disaster That Doomed The DCEU - SlashFilm,2024-01-06T14:45:00+00:00,,no,https://www.slashfilm.com/1486444/justice-league-box-office-disaster-doomed-dceu-zack-snyder/,,,,Subject requires review
David Lynch Had One Dangerously Cheesy Request For His Cameo In The Fabelmans - SlashFilm,2024-01-06T15:00:02+00:00,,no,https://www.slashfilm.com/1482267/the-fabelmans-david-lynch-cheesy-request/,,,,Subject requires review
Robert De Niro Didn't Hold Back For That Spanking In Killers Of The Flower Moon,2024-01-06T15:45:25+00:00,,no,https://www.slashfilm.com/1484864/killers-of-the-flower-moon-robert-de-niro-spank/,,,,Subject requires review
Can Jason Statham's The Beekeeper Generate Some Buzz At The Box Office?,2024-01-06T16:00:27+00:00,,no,https://www.slashfilm.com/1486035/jason-statham-beekeeper-movie-box-office-forecast/,,,,Subject requires review
Elizabeth Montgomery's Favorite Role Wasn't Bewitched – It Was In The Twilight Zone,2024-01-06T17:00:05+00:00,,no,https://www.slashfilm.com/1482293/the-twilight-zone-two-elizabeth-montgomery-favorite-role/,,,,Subject requires review
Willy Wonka Defeats An Evil Swimming Pool And Wins 2024's First Box Office Weekend,2024-01-06T17:54:16+00:00,,no,https://www.slashfilm.com/1486616/wonka-night-swim-opening-weekend-box-office-weekend/,,,,Subject requires review
Every John Wick Movie Ranked,2024-01-06T18:00:23+00:00,,no,https://www.slashfilm.com/1484162/john-wick-movies-ranked/,,,,Subject requires review
One Saltburn Moment Evoked 'Squeals' Behind The Scenes That Had To Be Edited Out,2024-01-06T18:45:05+00:00,,no,https://www.slashfilm.com/1484848/saltburn-bathtub-scene-cinematographer-squeal-edited-out/,,,,Subject requires review
Matthew Lillard Wants More Out Of Afton In The Five Nights At Freddy,2024-01-06T19:00:41+00:00,,no,https://www.slashfilm.com/1482308/matthew-lillard-five-nights-at-freddys-sequel-wishes/,,,,Subject requires review
Night Swim Star Wyatt Russell Followed A Crucial Rule While Shooting The Underwater Scenes [Exclusive] - SlashFilm,2024-01-06T19:45:00+00:00,,no,https://www.slashfilm.com/1484483/night-swim-star-wyatt-russell-crucial-rule-shooting-underwater-scenes-exclusive/,,,,Subject requires review
This Twilight Zone Episode Inspired A Major Plot Point For Disney,2024-01-06T20:00:00+00:00,,no,https://www.slashfilm.com/1484297/the-twilight-zone-episode-inspired-disney-tower-of-terror-plot-point-fifth-dimension/,,,,Subject requires review
Freddy Krueger Was Inspired By A Frightening Stranger From Wes Craven,2024-01-06T21:00:10+00:00,,no,https://www.slashfilm.com/1482347/a-nightmare-on-elm-street-freddy-krueger-real-life-inspiration/,,,,Subject requires review
How Harrison Ford Hilariously Sabotaged His Dial Of Destiny Costar - SlashFilm,2024-01-06T21:45:01+00:00,,no,https://www.slashfilm.com/1485144/indiana-jones-and-the-dial-of-destiny-harrison-ford-sabotage-costar/,,,,Subject requires review
Buffy's Nicholas Brendon Wasn't Thrilled About Xander Losing An Eye,2024-01-06T22:45:02+00:00,,no,https://www.slashfilm.com/1484040/buffy-the-vampire-slayer-nicholas-brendon-xander-missing-eye/,,,,Subject requires review
"Cindy Morgan, Star Of Tron And Caddyshack, Is Dead At 69 - SlashFilm",2024-01-06T23:21:15+00:00,,no,https://www.slashfilm.com/1486721/cindy-morgan-tron-caddyshack-dead-69/,,,,Subject requires review
One Of Bones' Biggest Episodes Was Ultimately An Homage To Alfred Hitchcock,2024-01-06T23:45:02+00:00,,no,https://www.slashfilm.com/1486672/bones-200-episode-alfred-hitchcock-homage/,,,,Subject requires review
The It's Always Sunny Cast Faced A Big Challenge When Writing The Child Pageant Episode,2024-01-07T01:00:12+00:00,,no,https://www.slashfilm.com/1482379/its-always-sunny-in-philadelphia-child-pageant-challenge/,,,,Subject requires review
The Only Major Actors Still Alive From Goodfellas - SlashFilm,2024-01-07T04:00:38+00:00,,no,https://www.slashfilm.com/1485730/only-major-actors-still-alive-goodfellas/,,,,Subject requires review
The Only Major Actors Still Alive From It's A Wonderful Life,2024-01-07T10:00:13+00:00,,no,https://www.slashfilm.com/1483669/only-major-actors-still-alive-its-a-wonderful-life/,,,,Subject requires review
One Buffy The Vampire Slayer Character Was Partly Inspired By The Shining - SlashFilm,2024-01-07T11:00:54+00:00,,no,https://www.slashfilm.com/1485216/buffy-the-vampire-slayer-the-shining-character-inspiration/,,,,Subject requires review
Tim Burton Had An $18 Million Idea For A Catwoman Spinoff - SlashFilm,2024-01-07T12:00:04+00:00,,no,https://www.slashfilm.com/1482427/tim-burton-catwoman-spinoff-idea/,,,,Subject requires review
Night Swim Filmmaker Cracked The Script After His Friend Received A Real-Life Diagnosis [Exclusive] - SlashFilm,2024-01-07T12:45:45+00:00,,no,https://www.slashfilm.com/1484185/night-swim-filmmaker-cracked-script-after-friend-received-real-life-diagnosis-exclusive/,,,,Subject requires review
A Lot Of Trust Went Into One Of The Best Episodes Of M*A*S*H - SlashFilm,2024-01-07T13:00:00+00:00,,no,https://www.slashfilm.com/1485258/lot-of-trust-went-into-mash-best-episodes-the-interview/,,,,Subject requires review
"The 10 Best Episodes Of Tiny Toon Adventures, Ranked - SlashFilm",2024-01-07T13:45:00+00:00,,no,https://www.slashfilm.com/1483438/10-best-episodes-of-tiny-toon-adventures-ranked/,,,,Subject requires review
Will The Mean Girls Musical Be The First Big Box Office Hit Of 2024? - SlashFilm,2024-01-07T14:45:00+00:00,,no,https://www.slashfilm.com/1485446/can-the-mean-girls-musical-first-box-office-hit-2024/,,,,Subject requires review
The Correct Order To Watch The Sniper Franchise,2024-01-07T15:00:00+00:00,,no,https://www.slashfilm.com/1481422/correct-order-to-watch-sniper-movies/,,,,Subject requires review
How A Phone Charger Led To The Creation Of Shawn Levy's Real Steel,2024-01-07T16:00:57+00:00,,no,https://www.slashfilm.com/1480394/shawn-levy-real-steal-phone-charger-origin-story/,,,,Subject requires review
Vin Diesel And Paul Walker's Fast & Furious Prep Landed The Stars In A Very Illegal Situation,2024-01-07T17:00:53+00:00,,no,https://www.slashfilm.com/1482742/vin-diesel-paul-walker-fast-and-furious-illegal-street-race/,,,,Subject requires review
Jodie Foster's Taxi Driver Experience With Robert De Niro Was Super Awkward,2024-01-07T18:00:50+00:00,,no,https://www.slashfilm.com/1481375/taxi-driver-jodie-foster-robert-de-niro-awkwardness/,,,,Subject requires review
Dan Stevens Touched A Giant Piece Of King Kong's Anatomy For Godzilla X Kong,2024-01-07T18:45:05+00:00,,no,https://www.slashfilm.com/1485695/dan-stevens-touched-giant-piece-king-kong-anatomy-godzilla-x-kong/,,,,Subject requires review
Shrek Forever After's Director Faked An Illness To Go Work For David Lynch Instead,2024-01-07T19:45:16+00:00,,no,https://www.slashfilm.com/1485714/shrek-forever-after-director-faked-illness-david-lynch/,,,,Subject requires review
Original Exorcist Actress Linda Blair Would Return To The Franchise Under One Condition - SlashFilm,2024-01-07T21:00:33+00:00,,no,https://www.slashfilm.com/1477222/exorcist-actress-linda-blair-franchise-return-one-condition/,,,,Subject requires review
The Bones Spinoff That Was Quickly Canned By Fox - SlashFilm,2024-01-07T21:45:48+00:00,,no,https://www.slashfilm.com/1484055/bones-spinoff-fox-quickly-cancelled/,,,,Subject requires review
The Unfortunate Lawsuit That Came Out Of Ridley Scott's Gladiator,2024-01-07T22:45:00+00:00,,no,https://www.slashfilm.com/1482402/ridley-scott-gladiator-hans-zimmer-sued/,,,,Subject requires review
McLean Stevenson Learned His M*A*S*H Character Was Beloved The Hard Way - SlashFilm,2024-01-07T23:45:00+00:00,,no,https://www.slashfilm.com/1483456/mclean-stevenson-learned-mash-character-was-beloved-the-hard-way/,,,,Subject requires review
Who Played Hannah On Bones? Katheryn Winnick's Career Goes Beyond One Character,2024-01-08T02:00:59+00:00,,no,https://www.slashfilm.com/1483790/hannah-bones-actress-doing-now/,,,,Subject requires review
The Only Major Actors Still Alive From Bonnie And Clyde - SlashFilm,2024-01-08T04:00:00+00:00,,no,https://www.slashfilm.com/1485099/only-major-actors-still-alive-bonnie-and-clyde/,,,,Subject requires review
Why Futurama Never Feels Pressure To Compete With The Simpsons - SlashFilm,2024-01-08T11:00:08+00:00,,no,https://www.slashfilm.com/1482366/futurama-simpsons-why-no-competition/,,,,Subject requires review
M*A*S*H Cut What Would Have Been A Hilarious From Here To Eternity Parody - SlashFilm,2024-01-08T12:00:55+00:00,,no,https://www.slashfilm.com/1482333/mash-from-here-to-eternity-parody-scene-cut/,,,,Subject requires review
The Correct Order To Watch The Shrek Movies,2024-01-08T12:45:00+00:00,,no,https://www.slashfilm.com/1484489/correct-order-to-watch-shrek-movies/,,,,Subject requires review
The Twilight Zone's Rod Serling Tricked Jodie Foster Into Thinking She Was A Witch (On A TV Show),2024-01-08T13:45:49+00:00,,no,https://www.slashfilm.com/1484899/the-twilight-zones-rod-serling-tricked-jodie-foster-ironside-tv-show/,,,,Subject requires review
Harrison Ford's Most Famous Indiana Jones Improv Deeply Disturbed A Key Crew Member,2024-01-08T15:45:00+00:00,,no,https://www.slashfilm.com/1484507/indiana-jones-harrison-ford-swordsman-shoot-disturbed-writer/,,,,Subject requires review
"Netflix's Stranger Things Season 5 Has Finally, Truly Begun Production",2024-01-08T16:13:04+00:00,,no,https://www.slashfilm.com/1487365/netflix-stranger-things-season-5-production-starts-cast-photo/,,,,Subject requires review; streaming platform is not a subject.
"Five Nights At Freddy's 2 Is Being Fast-Tracked By Blumhouse, According To Star Josh Hutcherson",2024-01-08T16:22:40+00:00,,no,https://www.slashfilm.com/1487384/five-nights-at-freddys-2-is-being-fast-tracked/,,,,Subject requires review
How To Watch The Bear – Where To Stream The Golden Globe Winning Series - SlashFilm,2024-01-08T17:00:27+00:00,,no,https://www.slashfilm.com/1487367/how-to-watch-the-bear/,,,,Subject requires review
How To Watch Ridley Scott's Napoleon At Home,2024-01-08T17:09:19+00:00,,no,https://www.slashfilm.com/1487437/how-watch-ridley-scott-napoleon-at-home/,,,,Subject requires review
"Where To Stream Succession, Which Just Dominated The Golden Globes - SlashFilm",2024-01-08T18:00:27+00:00,,no,https://www.slashfilm.com/1487424/how-to-watch-succession-streaming/,,,,Subject requires review
May December's Director Kept Julianne Moore's Casting A Secret From Natalie Portman,2024-01-08T18:45:59+00:00,,no,https://www.slashfilm.com/1486015/may-december-julianne-moore-casting-secret-natalie-portman/,,,,Subject requires review
Why Lily Gladstone's Killers Of The Flower Moon Golden Globes Win Was So Important,2024-01-08T19:00:40+00:00,,no,https://www.slashfilm.com/1487505/killers-of-the-flower-moon-historic-golden-globes-win/,,,,Subject requires review
Martin Scorsese's Next Movie Sounds Like It Could Be His Most Personal Project Yet,2024-01-08T19:31:38+00:00,,no,https://www.slashfilm.com/1487701/martin-scorsese-next-movie/,,,,Subject requires review
Whatever Happened To The Real-Life Twins From The Shining? - SlashFilm,2024-01-08T19:45:10+00:00,,no,https://www.slashfilm.com/1486246/the-shining-twins-whatever-happened-to-them/,,,,Subject requires review
"Aquaman 2 Swims Past The Flash At The Box Office, But Is That Enough? - SlashFilm",2024-01-08T20:00:24+00:00,,no,https://www.slashfilm.com/1487566/aquaman-and-the-lost-kingdom-swims-past-the-flash-box-office/,,,,Subject requires review
Anyone But You Is The First Box Office Surprise Of 2024 - SlashFilm,2024-01-08T21:00:33+00:00,,no,https://www.slashfilm.com/1487684/anyone-but-you-first-box-office-surprise-2024/,,,,Subject requires review
Fargo's Juno Temple Was Deeply Frightened By This Scene In Season 5,2024-01-08T21:45:29+00:00,,no,https://www.slashfilm.com/1486270/fargo-juno-temple-frightened-by-fight-scene/,,,,Subject requires review
How Netflix's Beef Made Golden Globes History,2024-01-09T01:00:31+00:00,,no,https://www.slashfilm.com/1487932/netflix-beef-historic-golden-globes-win/,,,,Subject requires review; streaming platform is not a subject.
"Our 27 Most Anticipated Movies Of 2024, Ranked",2024-01-09T12:00:41+00:00,,no,https://www.slashfilm.com/1487304/most-anticipated-movies-2024-ranked/,,,,Subject requires review
Tom Cruise And Vin Diesel Have One Thing In Common: They're Our Least-Sexy Movie Stars,2024-01-09T13:00:54+00:00,,no,https://www.slashfilm.com/1486318/tom-cruise-vin-diesel-least-sexy-movie-stars/,,,,Subject requires review
The Late Film Editor Who Was Quentin Tarantino's Secret Weapon,2024-01-09T15:00:23+00:00,,no,https://www.slashfilm.com/1487314/sally-menke-quentin-tarantino-secret-weapon/,,,,Subject requires review
The Last Of Us Season 2 Has Found Its Abby In Rising Star Kaitlyn Dever - SlashFilm,2024-01-09T17:38:33+00:00,,no,https://www.slashfilm.com/1488570/the-last-of-us-season-2-casts-abby-kaitlyn-dever/,,,,Subject requires review
"Tom Cruise, The Last Movie Star, Signs With Warner Bros. In Major New Deal - SlashFilm",2024-01-09T18:34:39+00:00,,no,https://www.slashfilm.com/1488671/tom-cruise-signs-with-warner-bros/,,,,Subject requires review
The Tokyo Vice Season 2 Trailer Promises A New Crime Saga To Obsess Over - SlashFilm,2024-01-09T19:55:50+00:00,,no,https://www.slashfilm.com/1488822/tokyo-vice-season-2-trailer/,,,,Subject requires review
The Book Of Clarence Review: A New Way To Tell The Greatest Story Ever Told - SlashFilm,2024-01-09T21:06:18+00:00,,no,https://www.slashfilm.com/1488954/the-book-of-clarence-review/,,,,Subject requires review
The Passive-Aggression Strikes Again: Our Flag Means Death Canceled After Two Seasons - SlashFilm,2024-01-09T21:53:30+00:00,,no,https://www.slashfilm.com/1489010/our-flag-means-death-canceled-after-two-seasons/,,,,Subject requires review
"Avatar Sequels To Resume Filming Soon, Fourth Film To Feature A Big Time Jump - SlashFilm",2024-01-09T22:00:00+00:00,,no,https://www.slashfilm.com/1488617/avatar-sequels-to-resume-filming-soon/,,,,Subject requires review
"How Barbie And Bottoms Fought The Patriarchy, Literally - SlashFilm",2024-01-09T23:09:57+00:00,,no,https://www.slashfilm.com/1489117/how-barbie-bottoms-fought-the-patriarchy-literally/,,,,Subject requires review
David Ayer Says His Remake Of The Dirty Dozen Is Still A Moving Target - SlashFilm,2024-01-10T12:45:00+00:00,,no,https://www.slashfilm.com/1489134/david-ayer-says-remake-the-dirty-dozen-still-a-moving-target/,,,,Subject requires review
"Mean Girls Review: A Totally Fetch Movie Musical Loses Its Mean Streak, And That",2024-01-10T14:13:22+00:00,,no,https://www.slashfilm.com/1489450/mean-girls-2024-movie-musical-review/,,,,Subject requires review
The Game Of Thrones Creators Still Haven't Watched House Of The Dragon,2024-01-10T17:20:38+00:00,,no,https://www.slashfilm.com/1489668/game-of-thrones-creators-havent-watched-house-of-the-dragon/,,,,Subject requires review
Game Of Thrones Creators Hope New Netflix Show Will Prove Haters Wrong In One Key Way - SlashFilm,2024-01-10T17:50:43+00:00,,no,https://www.slashfilm.com/1489760/game-of-thrones-creators-hope-new-netflix-show-prove-haters-wrong/,,,,Subject requires review; streaming platform is not a subject.
The Beekeeper Review: Jason Statham Finds His Own Version Of John Wick - SlashFilm,2024-01-10T19:00:25+00:00,,no,https://www.slashfilm.com/1487935/the-beekeeper-review/,,,,Subject requires review
"Everyone Is Ignoring A Great Ben Affleck Movie As We Head Into Oscar Season, And I",2024-01-10T21:28:29+00:00,,no,https://www.slashfilm.com/1490112/everyone-ignoring-great-ben-affleck-movie-air-oscar-season/,,,,Subject requires review
"Cool Stuff: ColourPop X Twilight Makeup Collab Gives You The Skin Of A Killer, Bella - SlashFilm",2024-01-10T21:45:02+00:00,,no,https://www.slashfilm.com/1490140/cool-stuff-colourpop-twilight-makeup-collab-gives-you-the-skin-of-a-killer-bella/,,,,Subject requires review
The Terrifying Details In The Zone Of Interest Came From Actual Holocaust And WWII Survivors - SlashFilm,2024-01-11T12:00:00+00:00,,no,https://www.slashfilm.com/1489173/terrifying-details-the-zone-of-interest-came-from-holocaust-wwii-survivors/,,,,Subject requires review
The Zone Of Interest Is One Of The Most Disturbing Movies You,2024-01-11T14:00:13+00:00,,no,https://www.slashfilm.com/1488821/the-zone-of-interest-disturbing/,,,,Subject requires review
"Peacock's Ted Series Review: Seth MacFarlane Puts An Irreverent, Modern Spin On The '90s Sitcom",2024-01-11T14:47:55+00:00,,no,https://www.slashfilm.com/1490412/peacock-ted-tv-series-review/,,,,Subject requires review
"David Ayer Talks About His Unmade Version Of Scarface, The Film That Got Away - SlashFilm",2024-01-11T15:00:00+00:00,,no,https://www.slashfilm.com/1489148/david-ayer-talks-unmade-scarface-the-film-that-got-away/,,,,Subject requires review
